"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         137,      -7.398203464,      -7.560502024,      -7.742181538,      -7.706335996,      -6.870837584
          0,           0,         138,      -7.420548518,      -7.585147511,      -7.764372301,       -7.72885229,      -6.893773209
          0,           0,         139,      -7.443017021,      -7.609533585,      -7.786037603,      -7.751021614,      -6.916774192
          0,           0,         140,      -7.465598962,      -7.633669521,      -7.807141458,      -7.772791614,      -6.939798399
          0,           0,         141,      -7.488271799,      -7.657583868,      -7.827688537,      -7.794108529,      -6.962797152
          0,           0,         142,      -7.511007064,      -7.681323812,      -7.847720566,      -7.814919416,      -6.985724901
          0,           0,         143,      -7.533768376,      -7.704950462,      -7.867311159,      -7.835175586,      -7.008537604
          0,           0,         144,      -7.556515945,      -7.728532565,      -7.886556204,      -7.854833905,      -7.031198242
          0,           0,         145,      -7.579208429,      -7.752140556,      -7.905562669,      -7.873861071,      -7.053678382
          0,           0,         146,      -7.601806354,      -7.775840391,      -7.924436761,      -7.892236613,      -7.075960753
          0,           0,         147,      -7.624275678,      -7.799686646,      -7.943273138,      -7.909955289,      -7.098041069
          0,           0,         148,      -7.646590449,      -7.823717049,      -7.962147701,      -7.927028872,      -7.119928151
          0,           0,         149,      -7.668734849,      -7.847948553,      -7.981112209,      -7.943487164,      -7.141643048
          0,           0,         150,      -7.690705143,      -7.872375936,      -8.000191329,       -7.95937686,      -7.163218096
          0,           0,         151,      -7.712509608,      -7.896968915,      -8.019383672,      -7.974759925,      -7.184693765
          0,           0,         152,      -7.734168521,      -7.921673053,      -8.038665123,      -7.989711438,      -7.206116397
          0,           0,         153,      -7.755710616,      -7.946413932,      -8.057992504,      -8.004315009,      -7.227532569
          0,           0,         154,      -7.777172291,      -7.971102104,      -8.077311212,      -8.018659229,      -7.248987825
          0,           0,         155,      -7.798594251,      -7.995639401,       -8.09656284,      -8.032833379,      -7.270523058
          0,           0,         156,      -7.820018447,      -8.019927562,       -8.11569373,      -8.046923677,      -7.292172058
          0,           0,         157,      -7.841484395,      -8.043877507,      -8.134662378,      -8.061009627,      -7.313958786
          0,           0,         158,      -7.863026716,      -8.067419296,       -8.15344695,      -8.075162392,      -7.335896556
          0,           0,         159,      -7.884672515,      -8.090508737,      -8.172050708,      -8.089443164,      -7.357987026
          0,           0,         160,      -7.906439402,      -8.113134031,      -8.190504235,       -8.10390251,        -7.3802201
          0,           0,         161,      -7.928334548,      -8.135317686,      -8.208864784,      -8.118580024,       -7.40257492
          0,           0,         162,       -7.95035428,      -8.157115229,      -8.227212601,      -8.133504648,      -7.425021272
          0,           0,         163,      -7.972484519,      -8.178610646,      -8.245646065,      -8.148694617,      -7.447521749
          0,           0,         164,       -7.99470128,      -8.199909232,      -8.264274196,      -8.164158425,      -7.470033529
          0,           0,         165,      -8.016972852,      -8.221128892,      -8.283209205,      -8.179895879,      -7.492511851
          0,           0,         166,      -8.039261692,      -8.242389932,      -8.302558864,      -8.195899324,      -7.514912626
          0,           0,         167,      -8.061528063,      -8.263805737,      -8.322419969,       -8.21215552,      -7.537196626
          0,           0,         168,      -8.083732527,      -8.285474747,      -8.342872741,      -8.228647288,       -7.55933163
          0,           0,         169,      -8.105839495,       -8.30747335,      -8.363975722,      -8.245354721,      -7.581295352
          0,           0,         170,       -8.12781951,      -8.329850237,      -8.385762021,      -8.262257246,      -7.603076476
          0,           0,         171,      -8.149652816,      -8.352622781,      -8.408237085,      -8.279334982,      -7.624676793
          0,           0,         172,      -8.171330498,      -8.375775397,      -8.431377552,       -8.29656962,       -7.64611055
          0,           0,         173,      -8.192855292,      -8.399259247,      -8.455130596,      -8.313945574,      -7.667403311
          0,           0,         174,      -8.214241566,      -8.422994039,      -8.479414467,      -8.331450501,      -7.688590155
          0,           0,         175,      -8.235514154,      -8.446871982,       -8.50412044,      -8.349075484,      -7.709712945
          0,           0,         176,      -8.256706223,      -8.470763869,      -8.529116604,      -8.366814887,      -7.730817033
          0,           0,         177,      -8.277856527,       -8.49452738,      -8.554253543,      -8.384665987,      -7.751947888
          0,           0,         178,      -8.299006363,      -8.518017629,      -8.579371824,      -8.402628381,      -7.773147888
          0,           0,         179,      -8.320196174,      -8.541099453,      -8.604311231,      -8.420703219,      -7.794453114
          0,           0,         180,      -8.341462817,      -8.563659136,      -8.628920912,      -8.438892699,      -7.815891307
          0,           0,         181,      -8.362836989,      -8.585615751,       -8.65306994,      -8.457199127,      -7.837480118
          0,           0,         182,      -8.384341227,      -8.606928956,       -8.67665688,      -8.475624101,      -7.859226157
          0,           0,         183,      -8.405988423,      -8.627602934,      -8.699616921,      -8.494167722,       -7.88112464
          0,           0,         184,      -8.427780999,      -8.647685508,      -8.721925362,      -8.512827876,      -7.903159754
          0,           0,         185,      -8.449710771,      -8.667262777,      -8.743596798,      -8.531599628,      -7.925305669
          0,           0,         186,      -8.471759595,      -8.686449711,      -8.764680001,      -8.550474765,      -7.947528267
          0,           0,         187,      -8.493900716,      -8.705378411,      -8.785249385,      -8.569441639,      -7.969787413
          0,           0,         188,       -8.51610037,      -8.724185545,      -8.805394137,      -8.588485276,      -7.992039297
          0,           0,         189,      -8.538320592,      -8.743000754,      -8.825206683,       -8.60758748,      -8.014239916
          0,           0,         190,      -8.560521688,      -8.761936602,      -8.844772194,      -8.626727528,      -8.036347864
          0,           0,         191,      -8.582665215,      -8.781081021,      -8.864159891,      -8.645883072,      -8.058327441
          0,           0,         192,         -8.604717,      -8.800491931,      -8.883416818,      -8.665031084,       -8.08015147
          0,           0,         193,      -8.626649801,      -8.820194078,      -8.902564397,      -8.684148908,      -8.101803408
          0,           0,         194,      -8.648445389,      -8.840178226,      -8.921598032,      -8.703215314,      -8.123278624
          0,           0,         195,      -8.670095894,      -8.860402706,      -8.940489261,      -8.722211497,      -8.144584727
          0,           0,         196,       -8.69160428,      -8.880797019,      -8.959190287,      -8.741121866,      -8.165740917
          0,           0,         197,      -8.712983837,       -8.90126746,      -8.977640461,      -8.759934598,      -8.186776335
          0,           0,         198,      -8.734256743,       -8.92170468,      -8.995774157,       -8.77864195,      -8.207727574
          0,           0,         199,       -8.75545191,      -8.941992905,      -9.013529295,      -8.797240334,      -8.228635677
          0,           0,         200,      -8.776602403,       -8.96202026,      -9.030855613,      -8.815730146,      -8.249542988
          0,           0,         201,      -8.797742662,       -8.98168942,      -9.047721818,      -8.834115398,      -8.270490104
          0,           0,         202,       -8.81890579,      -9.000927337,       -9.06412077,      -8.852403181,      -8.291513134
          0,           0,         203,      -8.840120978,       -9.01969301,      -9.080072019,      -8.870603045,      -8.312641316
          0,           0,         204,      -8.861411341,      -9.037982195,      -9.095621459,      -8.888726294,      -8.333895194
          0,           0,         205,       -8.88279225,        -9.0558284,      -9.110838256,      -8.906785243,      -8.355285422
          0,           0,         206,      -8.904270306,      -9.073300123,      -9.125809581,      -8.924792466,      -8.376812271
          0,           0,         207,      -8.925843008,      -9.090494856,      -9.140633913,      -8.942760073,      -8.398465868
          0,           0,         208,      -8.947499143,      -9.107530733,      -9.155413747,      -8.960699081,      -8.420227132
          0,           0,         209,      -8.969219872,      -9.124537019,      -9.170248501,      -8.978618914,       -8.44206936
          0,           0,         210,      -8.990980402,      -9.141644518,      -9.185228201,      -8.996527084,      -8.463960303
          0,           0,         211,      -9.012752176,      -9.158976778,      -9.200428407,      -9.014429066,      -8.485864663
          0,           0,         212,      -9.034505315,      -9.176642678,      -9.215906518,      -9.032328381,      -8.507746738
          0,           0,         213,      -9.056211304,      -9.194730748,      -9.231699553,       -9.05022684,      -8.529573248
          0,           0,         214,      -9.077845557,      -9.213305151,      -9.247823312,      -9.068124939,      -8.551315966
          0,           0,         215,      -9.099389732,      -9.232403289,      -9.264272802,      -9.086022361,      -8.572954048
          0,           0,         216,      -9.120833551,      -9.252034896,      -9.281023795,      -9.103918518,      -8.594475808
          0,           0,         217,      -9.142175931,      -9.272182419,      -9.298035384,        -9.1218131,      -8.615879771
          0,           0,         218,      -9.163425324,      -9.292802658,      -9.315253332,      -9.139706565,      -8.637174841
          0,           0,         219,      -9.184599186,      -9.313829535,       -9.33261416,      -9.157600554,      -8.658379579
          0,           0,         220,      -9.205722628,      -9.335178078,      -9.350049635,      -9.175498159,      -8.679520616
          0,           0,         221,      -9.226826496,      -9.356749564,      -9.367491494,      -9.193404037,      -8.700630506
          0,           0,         222,      -9.247944944,      -9.378437791,      -9.384876093,      -9.211324371,      -8.721745093
          0,           0,         223,      -9.269112717,      -9.400136212,       -9.40214867,       -9.22926674,      -8.742900624
          0,           0,         224,      -9.290362674,      -9.421745487,      -9.419266931,      -9.247239856,      -8.764131188
          0,           0,         225,      -9.311723313,      -9.443180904,      -9.436203708,      -9.265253238,      -8.785466215
          0,           0,         226,      -9.333216623,      -9.464378889,       -9.45294838,       -9.28331687,      -8.806928315
          0,           0,         227,      -9.354856427,      -9.485301887,      -9.469506989,      -9.301440813,      -8.828531682
          0,           0,         228,      -9.376647222,      -9.505941081,      -9.485900981,      -9.319634821,      -8.850280993
          0,           0,         229,      -9.398583565,      -9.526316488,      -9.502164664,      -9.337907945,      -8.872170906
          0,           0,         230,      -9.420650329,      -9.546474469,      -9.518341713,      -9.356268128,      -8.894186457
          0,           0,         231,      -9.442823516,      -9.566482956,      -9.534481151,      -9.374721869,      -8.916304003
          0,           0,         232,      -9.465071777,      -9.586424991,      -9.550633216,      -9.393273935,      -8.938492828
          0,           0,         233,      -9.487358562,      -9.606391318,      -9.566845582,      -9.411927168,      -8.960717325
          0,           0,         234,      -9.509644694,      -9.626472748,      -9.583160194,      -9.430682376,      -8.982939566
          0,           0,         235,      -9.531891211,      -9.646753047,      -9.599610902,      -9.449538337,      -9.005122019
          0,           0,         236,      -9.554062308,      -9.667302656,      -9.616221986,      -9.468491931,      -9.027230377
          0,           0,         237,      -9.576128077,      -9.688173703,      -9.633007522,      -9.487538373,      -9.049236133
          0,           0,         238,      -9.598066836,      -9.709396311,       -9.64997159,      -9.506671549,      -9.071118792
          0,           0,         239,      -9.619866838,      -9.730976365,      -9.667109134,      -9.525884428,      -9.092867472
          0,           0,         240,      -9.641527165,      -9.752894623,       -9.68440745,      -9.545169528,      -9.114481753
          0,           0,         241,      -9.663057707,      -9.775107252,      -9.701848095,      -9.564519393,      -9.135971661
          0,           0,         242,      -9.684478262,      -9.797547846,      -9.719409121,      -9.583927061,      -9.157356791
          0,           0,         243,      -9.705816777,      -9.820130857,      -9.737067401,      -9.603386493,      -9.178664683
          0,           0,         244,      -9.727107023,      -9.842756556,      -9.754800941,       -9.62289293,      -9.199928578
          0,           0,         245,      -9.748385858,      -9.865317318,      -9.772590975,      -9.642443175,       -9.22118489
          0,           0,         246,      -9.769690344,      -9.887705001,      -9.790423705,      -9.662035794,      -9.242470481
          0,           0,         247,      -9.791054968,      -9.909818951,      -9.808291554,      -9.681671239,      -9.263820036
          0,           0,         248,      -9.812509135,      -9.931573883,      -9.826193909,      -9.701351905,      -9.285263665
          0,           0,         249,      -9.834075042,      -9.952906858,      -9.844137216,      -9.721082119,      -9.306824877
          0,           0,         250,      -9.855766105,      -9.973782496,      -9.862134571,      -9.740868017,      -9.328518959
          0,           0,         251,      -9.877586035,      -9.994195717,      -9.880204754,      -9.760717365,       -9.35035207
