"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,          98,      -8.728913973,      -8.821035041,      -9.040629238,      -8.862212664,      -8.199473308
          0,           0,          99,      -8.749631564,      -8.841951183,      -9.051722901,      -8.875534261,      -8.220781019
          0,           0,           0,      -6.218041971,      -6.196044007,       -6.20117275,      -6.286615149,      -5.610877115
          0,           0,           1,      -6.046632092,      -5.842222067,      -6.043345841,      -5.962223234,       -5.40263409
          0,           0,           2,      -5.858707578,      -5.631666964,      -5.800722771,       -5.68907101,      -5.216532609
          0,           0,           3,      -5.782004501,      -5.588560367,      -5.616549051,      -5.545161573,      -5.160032697
          0,           0,           4,      -5.734564667,      -5.610637656,      -5.507637505,      -5.448821268,      -5.134386407
          0,           0,           5,      -5.707694165,      -5.637188999,       -5.45295855,      -5.362395433,      -5.116007377
          0,           0,           6,      -5.715076005,      -5.647299634,      -5.435056913,      -5.288835006,      -5.120084879
          0,           0,           7,      -5.741052459,      -5.639514522,      -5.436841996,       -5.23990805,      -5.136501963
          0,           0,           8,      -5.755422423,      -5.619192671,      -5.441913281,      -5.216345152,      -5.142874568
          0,           0,           9,      -5.758009838,      -5.607623843,      -5.441009042,      -5.211439869,      -5.145118537
          0,           0,          10,      -5.771832223,      -5.620633991,      -5.434994009,      -5.217864218,      -5.164153767
          0,           0,          11,      -5.805220786,      -5.654855479,       -5.42985798,      -5.231144134,       -5.20416994
          0,           0,          12,      -5.845161954,       -5.69249322,      -5.430949647,      -5.249597273,      -5.248197331
          0,           0,          13,      -5.870528992,      -5.716254326,      -5.440967145,      -5.272413561,      -5.272446897
          0,           0,          14,      -5.874768306,      -5.725347278,      -5.460133124,      -5.298248429,      -5.272855234
          0,           0,          15,      -5.871076192,      -5.731347517,      -5.486975129,      -5.325239077,      -5.266806725
          0,           0,          16,      -5.874434752,      -5.744312753,      -5.519306161,      -5.351931333,       -5.27040008
          0,           0,          17,      -5.891560527,      -5.768374922,      -5.555105097,      -5.377997957,      -5.289817748
          0,           0,          18,      -5.922181849,      -5.803259833,      -5.593013284,      -5.404153877,      -5.324241136
          0,           0,          19,      -5.962100005,      -5.846093797,      -5.632295002,      -5.431413161,      -5.369101494
          0,           0,          20,      -6.005745071,      -5.892930941,       -5.67256152,      -5.460483518,      -5.418414338
          0,           0,          21,      -6.048498203,      -5.940272896,      -5.713526312,      -5.491586719,      -5.467022899
          0,           0,          22,      -6.088117165,      -5.986114888,      -5.754916651,      -5.524605809,      -5.512197308
          0,           0,          23,      -6.124418134,      -6.029905966,      -5.796523995,      -5.559345132,      -5.553489334
